filename,environment,object_area_ratio,fg_bg_color_distance,contrast_score,blur_score,edge_complexity,hard_positive_score,selected
image628.jpg,non_snow,0.27816706,31.63525009,27.98107147,2830.27550791,7.07087530,0.72119341,False
image629.jpg,non_snow,0.39523556,2.94045997,1.09014893,1086.92350905,8.71259744,0.76949824,False
image630.jpg,non_snow,0.06085156,45.23666382,43.64203644,14999.27501495,6.26097101,0.72681220,False
image691.jpg,non_snow,0.35844851,6.64622116,4.64832306,5684.87226461,10.89982366,0.76683997,False
image692.jpg,non_snow,0.42168701,12.85128880,13.29695129,3488.78937536,6.17789433,0.69974950,False
image693.jpg,non_snow,0.45324611,30.48840523,25.33831024,2739.42926284,8.26651129,0.64757838,False
image694.jpg,non_snow,0.56878397,9.48969936,6.69910431,2593.32551428,6.03161789,0.64673023,False
image695.jpg,non_snow,0.31056000,9.72778893,8.43390656,3479.06767288,8.22524686,0.77593673,False
image696.jpg,non_snow,0.42348691,8.21686554,6.74363708,3240.78970746,5.85460055,0.71633252,False
image697.jpg,non_snow,0.49660606,32.83703232,27.96077728,1884.00857681,6.75878691,0.61503573,False
image698.jpg,non_snow,0.61481201,17.29258919,14.11357880,7548.18815822,6.09820500,0.57967640,False
image699.jpg,non_snow,0.40023822,101.23581696,100.86967468,2921.67751471,5.72848328,0.42360796,False
image700.jpg,non_snow,0.35791111,10.33150959,8.08292389,7684.28134959,6.34954430,0.72678141,False
image701.jpg,non_snow,0.39405727,25.98407745,21.93800354,3016.35748546,6.62077310,0.68091859,False
image702.jpg,non_snow,0.19828267,18.30464745,16.12217712,5120.86669451,5.95474139,0.78708679,False
image703.jpg,non_snow,0.56340893,47.42847443,45.90166473,2879.92052233,5.80578263,0.52167011,False
image704.jpg,non_snow,0.20143405,6.94724703,6.08654022,2590.37842611,6.48635087,0.83327773,False
image705.jpg,non_snow,0.29444089,18.77946472,9.46570587,49438.85236852,8.74315838,0.58229445,False
image706.jpg,non_snow,0.53233831,8.33345318,3.40384674,3013.80990182,6.86970019,0.67348525,False
image707.jpg,non_snow,0.18931553,33.65676880,30.78308105,1532.49136984,7.42965705,0.76363902,False
image708.jpg,non_snow,0.32695644,17.58838081,14.46073151,10204.55224139,10.13525494,0.72642369,False
image709.jpg,non_snow,0.33159644,36.06626129,33.97780609,3459.99635107,4.83747018,0.66576604,False
image710.jpg,non_snow,0.15104711,22.82283401,18.31060028,2148.78918726,6.59455502,0.81372733,False
image711.jpg,non_snow,0.56791949,52.87231827,46.69698334,4014.33985905,5.78339310,0.50385350,False
image712.jpg,non_snow,0.40562892,21.95716286,18.46728516,3295.20486284,6.91061918,0.68776925,False
image713.jpg,non_snow,0.47178399,28.57464218,25.49935913,521.54988792,6.35671293,0.64208057,False
image714.jpg,non_snow,0.25611733,37.65078735,34.82402039,3383.50852633,6.89389865,0.70807991,False
image715.jpg,non_snow,0.36966708,21.57465744,19.36784363,2062.12413478,5.70155943,0.70418385,False
image716.jpg,non_snow,0.42327495,30.40250778,27.23948669,5713.10116245,6.30267265,0.63862604,False
image717.jpg,non_snow,0.24562157,46.40851593,43.22280884,5653.09052432,6.11683803,0.67247469,False
image718.jpg,non_snow,0.49958912,41.84415817,36.98300934,1900.73140271,4.91157933,0.57578236,False
image719.jpg,non_snow,0.31699556,3.81725383,1.30678558,18183.12063745,5.95848187,0.72405396,False
image720.jpg,non_snow,0.44702222,75.05687714,74.54914856,13584.18972939,7.19936382,0.44981186,False
image721.jpg,non_snow,0.30099609,92.00565338,90.33765411,7355.47455820,6.02753134,0.48736231,False
image722.jpg,non_snow,0.18000178,32.12589645,29.91497040,4686.00992802,6.00741616,0.75299261,False
image723.jpg,non_snow,0.15633198,25.79550362,17.60237885,452.78515525,7.57012356,0.81814283,False
image724.jpg,non_snow,0.41516632,4.61840439,3.90544891,1475.92211211,9.01475435,0.75244008,False
image725.jpg,non_snow,0.31506131,14.02482605,13.25492859,7308.70813227,9.73994051,0.75031423,False
image726.jpg,non_snow,0.16242797,28.20298576,26.79730225,711.63961430,6.76294016,0.79267145,False
image727.jpg,non_snow,0.22465937,36.53104019,33.44552612,4332.41247727,5.89909490,0.71909738,False
image728.jpg,non_snow,0.31723452,18.67622948,16.86276245,1352.90700374,8.36963855,0.75354526,False
image729.jpg,non_snow,0.13942857,24.65665245,22.89255524,1619.60190939,5.09052501,0.80472214,False
image730.jpg,non_snow,0.30204492,17.56709480,15.31232452,7805.85377776,6.98968145,0.73283825,False
image731.jpg,non_snow,0.17334973,23.37405396,21.14311218,5905.29941112,13.11197338,0.81198398,False
image732.jpg,non_snow,0.25391822,7.45204306,6.98668671,10827.44534802,7.07071681,0.77476426,False
image733.jpg,non_snow,0.22476800,48.60138702,42.61975861,2757.28310465,7.21868478,0.69630131,False
image734.jpg,non_snow,0.61760797,22.86610031,23.33084869,12710.51162914,6.19923768,0.53435851,False
image735.jpg,non_snow,0.22097534,18.30939293,9.88697815,30274.94771485,7.47015905,0.69016342,False
image736.jpg,non_snow,0.22720178,45.27958298,44.59975433,23157.92336289,6.80204865,0.61367266,False
image737.jpg,non_snow,0.36552950,39.80332184,36.00489807,6312.62099113,7.04907687,0.63801034,False
image738.jpg,non_snow,0.43883681,65.31966400,63.20901489,1989.74022195,5.47140354,0.52701918,False
image739.jpg,non_snow,0.49974129,47.35249710,44.76083374,8197.12194947,5.47146729,0.53146428,False
image740.jpg,non_snow,0.19549316,63.50704193,61.95207214,2470.62765276,5.63227983,0.64948245,False
image741.jpg,non_snow,0.26244358,11.07308197,8.89531708,1124.05450412,5.53093070,0.79364705,False
image742.jpg,non_snow,0.21977648,20.85724449,19.42317200,1167.56946778,5.73802216,0.78222305,False
image743.jpg,non_snow,0.08733073,8.36835861,5.07783508,1537.31394502,5.36276740,0.88699900,True
image744.jpg,non_snow,0.59156863,29.08286858,22.50760651,2843.67680518,5.80473579,0.57528258,False
image745.jpg,non_snow,0.06411458,6.84895754,2.02117157,1519.96639459,5.90016021,0.90802058,True
image746.jpg,non_snow,0.06478733,10.55700111,8.35108185,1542.09808280,6.45420666,0.89417893,True
image747.jpg,non_snow,0.08254123,8.06772518,5.12152863,1493.79573110,6.97606165,0.89728121,True
image748.jpg,non_snow,0.06281684,7.14680910,1.00350952,1546.13669593,6.68817094,0.91307012,True
image749.jpg,non_snow,0.09598204,14.58450127,11.43196106,5762.44739991,6.46481477,0.85019785,False
image750.jpg,non_snow,0.07349718,8.70579052,5.23706818,1494.96292417,6.89014086,0.89998227,True
image751.jpg,non_snow,0.29773408,21.70209122,11.01916504,11203.38361742,7.10323734,0.72058087,False
image752.jpg,non_snow,0.06249023,10.27511120,7.87832642,1497.66578689,6.76285124,0.89807296,True
image753.jpg,non_snow,0.18312934,24.85489082,22.57740021,318.85171912,6.70672716,0.79610944,False
image754.jpg,non_snow,0.08464264,46.56141281,41.67798233,8551.20195895,10.15277764,0.75943743,False
image755.jpg,non_snow,0.13733181,24.47003555,22.52037811,243.71100448,6.03458969,0.81646579,False
image756.jpg,non_snow,0.16922309,15.80544567,13.65193939,156.80641380,5.31672963,0.82656614,False
image757.jpg,non_snow,0.30494611,31.80703354,29.07816315,3980.18599863,4.60459704,0.69041435,False
image758.jpg,non_snow,0.19196987,9.37436199,9.58876801,4081.39629350,7.17316522,0.82547202,False
image759.jpg,non_snow,0.45856269,110.60597229,111.28300476,1941.12957582,7.87513431,0.37679658,False
image760.jpg,non_snow,0.13101560,44.47235870,41.43489838,7909.13130554,7.64835397,0.73221100,False
image761.jpg,non_snow,0.26783331,9.64583015,6.63116455,3645.48602195,5.74499281,0.78765766,False
image762.jpg,non_snow,0.21446181,27.91322327,27.23484802,2552.21806207,9.98544778,0.77431385,False
image763.jpg,snow,0.16851667,40.53012848,41.22915649,1169.85358492,5.25799062,0.73778002,False
image764.jpg,non_snow,0.49232910,14.70058250,3.19871521,634.05109203,6.28178470,0.68884930,False
image765.jpg,non_snow,0.13231103,24.15271759,24.75723267,4812.79704353,4.97044689,0.79288579,False
image766.jpg,non_snow,0.17676667,27.19992065,27.99030304,11983.33706108,9.62551395,0.75303735,False
image767.jpg,non_snow,0.16577591,19.71687508,18.36116028,9063.76628133,7.56353607,0.78842436,False
image768.jpg,non_snow,0.18156494,4.03870344,2.80264282,21534.46872724,8.48064336,0.78530104,False
image769.jpg,non_snow,0.36170654,96.33150482,93.54064941,2211.05957735,7.73893929,0.47389667,False
image770.jpg,non_snow,0.11279641,17.67969322,14.29820251,5834.32581403,5.65971169,0.82831940,False
image771.jpg,non_snow,0.06349545,12.33584213,9.53288269,1406.91155587,7.13864256,0.89353005,True
image772.jpg,non_snow,0.31176000,10.87556934,1.61408997,4282.10554361,7.14642844,0.77516617,False
image773.jpg,non_snow,0.08890454,30.36117554,26.94225311,1124.79728420,8.84328151,0.83215811,False
image774.jpg,non_snow,0.29388653,24.22071457,19.95936584,1281.36571955,6.73086819,0.74332158,False
image775.jpg,non_snow,0.35534145,59.42073441,56.77601624,2175.93009016,6.25012981,0.59048609,False
image776.jpg,snow,0.14447202,62.44622803,63.89117432,482.30285071,6.34968816,0.68470034,False
image777.jpg,non_snow,0.11359036,82.47050476,82.26934814,2657.77737263,10.37523652,0.64630362,False
image778.jpg,non_snow,0.42046581,34.14667130,30.60869598,4290.73256878,6.58626127,0.63538489,False
image779.jpg,non_snow,0.17875313,29.38181305,27.50747681,3718.68304349,8.60750097,0.77772799,False
image780.jpg,non_snow,0.23830237,5.42939281,2.80949402,2741.65372596,6.54821545,0.82250469,False
image781.jpg,non_snow,0.06050505,8.21638775,5.29334259,2424.89871909,4.69984947,0.89343592,True
image782.jpg,non_snow,0.07323592,73.32379150,73.20204926,1090.82730582,7.35870517,0.68836370,False
image783.jpg,non_snow,0.24265348,47.17062759,43.00379181,7424.19098491,6.17199570,0.66595426,False
image784.jpg,non_snow,0.09234568,51.32972336,49.87763977,3693.67203035,5.74689238,0.73485152,False
image785.jpg,snow,0.22637844,42.82767105,42.83418274,344.23256649,9.53021147,0.72577672,False
image786.jpg,non_snow,0.09834491,12.22451687,12.15315247,3995.90305689,7.56034334,0.86432682,False
image787.jpg,snow,0.29609195,120.52371979,116.73631287,2927.03327049,11.24976887,0.44147219,False
image788.jpg,non_snow,0.04695780,36.63571548,34.05146790,1157.18037086,5.18345917,0.81424212,False
image789.jpg,non_snow,0.10542740,64.27435303,61.91189575,4127.23870272,9.11564154,0.70110620,False
image790.jpg,non_snow,0.15847331,34.35723495,32.38127899,4721.19978223,5.33798921,0.75269718,False
image791.jpg,non_snow,0.36849630,14.47914314,13.29289246,4696.13099932,7.25728530,0.72275305,False
image792.jpg,non_snow,0.27177930,6.25873280,5.60123444,5933.41469285,8.29643944,0.79559212,False
image793.jpg,non_snow,0.07269069,13.21062088,7.38298035,4793.37098250,6.96677901,0.87614428,False
image794.jpg,non_snow,0.01379937,49.18374634,47.19160461,14629.62156605,13.68624397,0.77254417,False
image795.jpg,snow,0.06397598,56.38814545,56.74625397,3334.49587671,5.29567132,0.72894995,False
image830.jpg,non_snow,0.16587131,8.22464180,3.57923889,130.57918900,6.53222740,0.86216472,False
image831.jpg,non_snow,0.13689453,7.16008234,5.86171722,217.96188895,4.63316735,0.86590291,False
image832.jpg,non_snow,0.13090495,51.73032761,49.38910675,379.54496960,8.23997636,0.74075502,False
image833.jpg,non_snow,0.23920681,35.22445297,33.29066467,742.30986335,5.60998236,0.72780642,False
image834.jpg,non_snow,0.17505642,24.88776398,22.87220001,591.30924080,5.12753381,0.79130620,False
image835.jpg,non_snow,0.01999218,46.65195847,43.81816101,668.30496441,8.03024963,0.80996216,False
image836.jpg,non_snow,0.30159760,92.04997253,87.64873505,2761.50118027,4.90246575,0.50444707,False
image837.jpg,non_snow,0.21088906,91.27612305,91.15718079,1086.31901039,6.71717882,0.55988523,False
image838.jpg,snow,0.14532608,140.33184814,136.42692184,1804.19346909,5.05140103,0.42707358,False
image868.jpg,non_snow,0.06754015,41.18526077,39.25707245,193.50987460,9.35255346,0.81118170,False
image869.jpg,non_snow,0.07134006,48.25673676,45.67957687,190.16609578,7.71402443,0.77983775,False
image870.jpg,non_snow,0.07116319,46.45247269,43.72057724,177.75965128,8.66889617,0.79040030,False
image871.jpg,non_snow,0.22545610,6.31356335,3.55522156,129.38507964,5.69469848,0.83280387,False
image872.jpg,non_snow,0.07291884,48.15294266,45.25265503,156.77965965,7.69933361,0.77994930,False
image873.jpg,non_snow,0.04620334,34.74905777,32.94751358,173.20009453,8.40221231,0.83815372,False
image874.jpg,non_snow,0.06789931,6.18194056,3.07555771,155.15360646,6.76286658,0.91525376,True
image875.jpg,non_snow,0.02381293,4.34338427,2.65129089,49.10245978,13.21374839,0.97026388,True
image876.jpg,non_snow,0.02891276,2.81894588,0.57650757,118.60340771,12.23266975,0.96883498,True
image886.jpg,non_snow,0.19450629,28.49944115,27.85644531,184.81069780,4.37873242,0.76630287,False
image887.jpg,non_snow,0.26725803,36.75197601,36.78840637,192.03909333,5.62151331,0.70854835,False
image888.jpg,non_snow,0.20775282,31.17997932,31.29252625,194.04474890,5.69145375,0.75590340,False
image889.jpg,non_snow,0.08957465,16.05400085,15.00912476,217.17421694,5.54115576,0.86371638,False
image890.jpg,non_snow,0.05699110,21.07422256,19.90119934,233.02722754,5.95976122,0.86525161,False
image891.jpg,non_snow,0.35776259,13.41008759,12.58126831,243.33852683,6.88412915,0.74728656,False
image892.jpg,non_snow,0.44681749,14.04959488,13.30434418,191.82692980,6.41339011,0.69975938,False
image893.jpg,non_snow,0.39947410,16.19337082,15.21830750,773.44489541,5.65799991,0.71041016,False
image894.jpg,non_snow,0.13476997,23.95301819,23.84709167,349.07580726,7.79013163,0.82420892,False
image895.jpg,snow,0.08352322,15.77675438,17.01185608,437.19719731,11.38942865,0.88978649,False
image896.jpg,non_snow,0.40954970,15.51371479,14.65051270,135.35078542,6.03150679,0.71182413,False
image897.jpg,non_snow,0.45257378,7.16139317,6.31317139,118.42356441,4.99030429,0.71341448,False
image898.jpg,snow,0.01584961,23.55543900,24.63787842,63.37214633,4.95251776,0.87003797,False
image899.jpg,snow,0.01539822,22.54192924,23.56893921,63.56570831,7.20749612,0.88384109,False
image900.jpg,snow,0.01545030,22.98723412,23.95977783,65.25422546,7.49583769,0.88374172,False
image901.jpg,snow,0.08264865,16.54181862,17.74891663,423.25138210,11.28967576,0.88736566,False
image902.jpg,snow,0.01660807,23.30722427,24.31169128,65.42237198,6.76509789,0.87878190,False
image903.jpg,snow,0.00579753,21.34945488,23.06716919,47.21309719,11.94254696,0.91287660,True
image904.jpg,non_snow,0.16046890,18.37785339,17.00163269,1987.55208144,6.38921825,0.81874657,False
image905.jpg,snow,0.00602214,19.55265999,21.00822449,52.52105779,11.75591609,0.91814182,True
image906.jpg,snow,0.09740885,39.26259995,42.07849121,184.78963711,7.68860528,0.78844237,False
image907.jpg,snow,0.13798394,44.38773346,47.00953674,129.96235978,6.82713544,0.74857573,False
image908.jpg,snow,0.17473633,40.70936584,42.81413269,129.17865044,9.08078076,0.75360792,False
image909.jpg,snow,0.23398329,34.73867798,36.83316040,138.74033817,7.62378075,0.73757952,False
image910.jpg,snow,0.08135851,36.21151352,38.35792542,140.44275721,9.38407481,0.81503826,False
image911.jpg,snow,0.05950629,24.56150627,25.20231628,132.87827448,9.36469057,0.86580675,False
image912.jpg,non_snow,0.04194444,38.92282867,38.78191376,249.58197403,9.71231307,0.82980754,False
image913.jpg,snow,0.05238932,24.38161278,24.91407776,186.61241841,8.93551468,0.86786152,False
image914.jpg,snow,0.05297309,22.44821548,22.89202881,160.37634821,8.77786713,0.87340124,False
image915.jpg,snow,0.35194180,6.64042568,8.85351562,6176.55460693,5.71466145,0.73840933,False
image916.jpg,snow,0.05238715,21.97873306,22.37538147,167.98515042,9.51309805,0.87858076,False
image917.jpg,non_snow,0.39584527,52.01939392,53.11940002,236.31552625,7.95234605,0.60492922,False
image918.jpg,non_snow,0.17097114,68.42050171,61.26258087,205.26818540,7.39678723,0.67079193,False
image919.jpg,snow,0.21012804,34.28669739,37.12431335,65.07502422,7.17822215,0.74787110,False
image920.jpg,non_snow,0.03648003,28.21008110,27.74442291,280.31879094,6.09484578,0.85137339,False
image921.jpg,non_snow,0.03174588,36.23732758,36.23954010,189.86277439,8.54421254,0.83827827,False
image922.jpg,snow,0.00956597,2.13949752,0.11636353,316.94663465,9.10508402,0.96520649,True
image923.jpg,non_snow,0.25418294,12.02051926,13.86885071,392.70952067,8.12980977,0.80339634,False
image924.jpg,non_snow,0.27593207,4.37765074,5.60145569,390.86662125,7.72618296,0.81680339,False
image925.jpg,snow,0.08384364,34.17266083,33.65760803,2573.56162013,15.17993309,0.84073859,False
image926.jpg,non_snow,0.27363469,5.53051186,0.51849365,7853.13926696,7.82421245,0.79353866,False
image927.jpg,non_snow,0.00418254,38.80043411,36.65962219,403.80128228,5.39333764,0.83138274,False
image928.jpg,non_snow,0.48020833,14.77398205,10.82756042,1871.27472633,6.26682109,0.67835770,False
